rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
11300,02-08-2005,3032,552,11-08-2005,1,15-02-2006
11301,02-08-2005,676,502,04-08-2005,2,15-02-2006
11302,02-08-2005,1918,51,09-08-2005,2,15-02-2006
11303,02-08-2005,1817,417,05-08-2005,1,15-02-2006
11304,02-08-2005,2592,413,06-08-2005,2,15-02-2006
11305,02-08-2005,1690,341,08-08-2005,2,15-02-2006
11306,02-08-2005,13,247,03-08-2005,2,15-02-2006
11307,02-08-2005,1490,15,06-08-2005,2,15-02-2006
11308,02-08-2005,699,16,05-08-2005,2,15-02-2006
11309,02-08-2005,607,275,09-08-2005,1,15-02-2006
11310,02-08-2005,3601,415,07-08-2005,1,15-02-2006
11311,02-08-2005,204,197,03-08-2005,1,15-02-2006
11312,02-08-2005,1093,190,07-08-2005,2,15-02-2006
11313,02-08-2005,2689,419,03-08-2005,1,15-02-2006
11314,02-08-2005,2790,26,04-08-2005,1,15-02-2006
11315,02-08-2005,1116,13,05-08-2005,1,15-02-2006
11316,02-08-2005,521,108,10-08-2005,1,15-02-2006
11317,02-08-2005,1889,502,08-08-2005,1,15-02-2006
11318,02-08-2005,2386,532,07-08-2005,2,15-02-2006
11319,02-08-2005,4069,178,09-08-2005,2,15-02-2006
11320,02-08-2005,3362,550,05-08-2005,1,15-02-2006
11321,02-08-2005,205,266,04-08-2005,2,15-02-2006
11322,02-08-2005,761,418,09-08-2005,2,15-02-2006
11323,02-08-2005,3784,419,06-08-2005,1,15-02-2006
11324,02-08-2005,2900,540,08-08-2005,2,15-02-2006
11325,02-08-2005,4514,422,08-08-2005,1,15-02-2006
11326,02-08-2005,1762,530,03-08-2005,2,15-02-2006
11327,02-08-2005,773,361,03-08-2005,1,15-02-2006
11328,02-08-2005,2031,219,04-08-2005,1,15-02-2006
11329,02-08-2005,2677,399,08-08-2005,1,15-02-2006
11330,02-08-2005,4326,75,04-08-2005,2,15-02-2006
11331,02-08-2005,3789,568,09-08-2005,1,15-02-2006
11332,02-08-2005,2381,467,04-08-2005,1,15-02-2006
11333,02-08-2005,3335,225,07-08-2005,2,15-02-2006
11334,02-08-2005,1504,560,11-08-2005,1,15-02-2006
11335,02-08-2005,2968,157,09-08-2005,1,15-02-2006
11336,02-08-2005,1949,473,06-08-2005,1,15-02-2006
11337,02-08-2005,3428,366,10-08-2005,2,15-02-2006
11338,02-08-2005,3689,26,03-08-2005,1,15-02-2006
11339,02-08-2005,705,263,08-08-2005,1,15-02-2006
11340,02-08-2005,1403,366,09-08-2005,1,15-02-2006
11341,02-08-2005,3586,15,09-08-2005,2,15-02-2006
11342,02-08-2005,4251,179,07-08-2005,1,15-02-2006
11343,02-08-2005,564,466,09-08-2005,1,15-02-2006
11344,02-08-2005,365,38,07-08-2005,1,15-02-2006
11345,02-08-2005,1895,405,11-08-2005,2,15-02-2006
11346,02-08-2005,584,100,04-08-2005,2,15-02-2006
11347,02-08-2005,195,217,05-08-2005,1,15-02-2006
11348,02-08-2005,1704,389,06-08-2005,2,15-02-2006
11349,02-08-2005,1871,73,06-08-2005,1,15-02-2006
11350,02-08-2005,1265,598,09-08-2005,2,15-02-2006
11351,02-08-2005,242,198,09-08-2005,1,15-02-2006
11352,02-08-2005,2760,546,10-08-2005,1,15-02-2006
11353,02-08-2005,1729,444,09-08-2005,1,15-02-2006
11354,02-08-2005,1887,569,09-08-2005,2,15-02-2006
11355,02-08-2005,2673,185,05-08-2005,1,15-02-2006
11356,02-08-2005,303,200,11-08-2005,1,15-02-2006
11357,02-08-2005,2644,148,11-08-2005,1,15-02-2006
11358,02-08-2005,2361,56,11-08-2005,1,15-02-2006
11359,02-08-2005,1648,466,10-08-2005,2,15-02-2006
11360,02-08-2005,1750,66,04-08-2005,2,15-02-2006
11361,02-08-2005,1124,547,03-08-2005,1,15-02-2006
11362,02-08-2005,2628,331,07-08-2005,1,15-02-2006
11363,02-08-2005,3190,274,05-08-2005,1,15-02-2006
11364,02-08-2005,4515,44,03-08-2005,1,15-02-2006
11365,02-08-2005,1151,508,04-08-2005,2,15-02-2006
11366,02-08-2005,3583,280,11-08-2005,1,15-02-2006
11367,02-08-2005,1440,1,04-08-2005,1,15-02-2006
11368,02-08-2005,866,153,07-08-2005,1,15-02-2006
11369,02-08-2005,2480,480,09-08-2005,1,15-02-2006
11370,02-08-2005,3077,146,04-08-2005,1,15-02-2006
11371,02-08-2005,324,561,06-08-2005,1,15-02-2006
11372,02-08-2005,796,327,07-08-2005,1,15-02-2006
11373,02-08-2005,181,267,06-08-2005,1,15-02-2006
11374,02-08-2005,2805,424,04-08-2005,1,15-02-2006
11375,02-08-2005,1064,346,08-08-2005,1,15-02-2006
11376,02-08-2005,2530,177,11-08-2005,2,15-02-2006
11377,02-08-2005,3334,119,08-08-2005,1,15-02-2006
11378,02-08-2005,3824,188,03-08-2005,1,15-02-2006
11379,02-08-2005,251,61,07-08-2005,1,15-02-2006
11380,02-08-2005,1046,551,03-08-2005,2,15-02-2006
11381,02-08-2005,993,451,08-08-2005,2,15-02-2006
11382,02-08-2005,3848,407,07-08-2005,1,15-02-2006
11383,02-08-2005,257,445,11-08-2005,1,15-02-2006
11384,02-08-2005,2840,225,05-08-2005,1,15-02-2006
11385,02-08-2005,2478,192,06-08-2005,1,15-02-2006
11386,02-08-2005,519,183,06-08-2005,1,15-02-2006
11387,02-08-2005,2491,481,07-08-2005,2,15-02-2006
11388,02-08-2005,477,369,09-08-2005,1,15-02-2006
11389,02-08-2005,3267,270,03-08-2005,2,15-02-2006
11390,02-08-2005,3135,294,04-08-2005,1,15-02-2006
11391,02-08-2005,2039,403,10-08-2005,1,15-02-2006
11392,02-08-2005,261,146,11-08-2005,1,15-02-2006
11393,02-08-2005,1033,501,11-08-2005,1,15-02-2006
11394,02-08-2005,2087,257,06-08-2005,2,15-02-2006
11395,02-08-2005,4234,225,10-08-2005,2,15-02-2006
11396,02-08-2005,1155,59,04-08-2005,2,15-02-2006
11397,02-08-2005,2566,470,09-08-2005,1,15-02-2006
11398,02-08-2005,3952,6,10-08-2005,2,15-02-2006
11399,02-08-2005,2094,565,11-08-2005,1,15-02-2006
11400,02-08-2005,3150,9,09-08-2005,2,15-02-2006
11401,02-08-2005,1799,544,09-08-2005,1,15-02-2006
11402,02-08-2005,3291,561,07-08-2005,1,15-02-2006
11403,02-08-2005,4072,587,04-08-2005,2,15-02-2006
11404,02-08-2005,3285,60,11-08-2005,2,15-02-2006
11405,02-08-2005,418,10,07-08-2005,2,15-02-2006
11406,02-08-2005,2502,525,04-08-2005,2,15-02-2006
11407,02-08-2005,3437,513,08-08-2005,2,15-02-2006
11408,02-08-2005,1779,83,06-08-2005,1,15-02-2006
11409,02-08-2005,3691,418,07-08-2005,1,15-02-2006
11410,02-08-2005,692,592,11-08-2005,1,15-02-2006
11411,02-08-2005,1497,141,09-08-2005,2,15-02-2006
11412,02-08-2005,2271,141,11-08-2005,1,15-02-2006
11413,02-08-2005,1115,297,05-08-2005,2,15-02-2006
11414,02-08-2005,1772,353,07-08-2005,2,15-02-2006
11415,02-08-2005,2197,572,10-08-2005,1,15-02-2006
11416,02-08-2005,1848,58,11-08-2005,1,15-02-2006
11417,02-08-2005,3083,437,11-08-2005,2,15-02-2006
11418,02-08-2005,4490,91,06-08-2005,1,15-02-2006
11419,02-08-2005,514,444,11-08-2005,1,15-02-2006
11420,02-08-2005,3928,158,05-08-2005,2,15-02-2006
11421,02-08-2005,3361,473,12-08-2005,2,15-02-2006
11422,02-08-2005,342,72,11-08-2005,2,15-02-2006
11423,02-08-2005,3431,241,06-08-2005,2,15-02-2006
11424,02-08-2005,1030,84,10-08-2005,2,15-02-2006
11425,02-08-2005,989,419,03-08-2005,2,15-02-2006
11426,02-08-2005,130,572,09-08-2005,2,15-02-2006
11427,02-08-2005,3287,403,04-08-2005,2,15-02-2006
11428,02-08-2005,722,326,04-08-2005,1,15-02-2006
11429,02-08-2005,1098,348,10-08-2005,2,15-02-2006
11430,02-08-2005,2258,140,08-08-2005,1,15-02-2006
11431,02-08-2005,1409,271,04-08-2005,2,15-02-2006
11432,02-08-2005,959,540,07-08-2005,1,15-02-2006
11433,02-08-2005,1,518,11-08-2005,1,15-02-2006
11434,02-08-2005,3154,391,05-08-2005,1,15-02-2006
11435,02-08-2005,1625,502,05-08-2005,1,15-02-2006
11436,02-08-2005,3834,106,05-08-2005,2,15-02-2006
11437,02-08-2005,2679,225,05-08-2005,2,15-02-2006
11438,02-08-2005,1040,372,10-08-2005,1,15-02-2006
11439,02-08-2005,2897,18,04-08-2005,1,15-02-2006
11440,02-08-2005,2727,306,07-08-2005,2,15-02-2006
11441,02-08-2005,1027,389,05-08-2005,2,15-02-2006
11442,02-08-2005,2598,208,07-08-2005,2,15-02-2006
11443,02-08-2005,1291,581,07-08-2005,2,15-02-2006
11444,02-08-2005,1419,28,08-08-2005,2,15-02-2006
11445,02-08-2005,3340,108,08-08-2005,2,15-02-2006
11446,02-08-2005,748,342,03-08-2005,1,15-02-2006
11447,02-08-2005,3868,508,07-08-2005,1,15-02-2006
11448,02-08-2005,1185,496,05-08-2005,2,15-02-2006
11449,02-08-2005,3279,443,07-08-2005,2,15-02-2006
11450,02-08-2005,2009,214,08-08-2005,2,15-02-2006
11451,02-08-2005,776,515,06-08-2005,2,15-02-2006
11452,02-08-2005,1245,35,12-08-2005,1,15-02-2006
11453,02-08-2005,4578,84,08-08-2005,2,15-02-2006
11454,02-08-2005,2901,199,05-08-2005,1,15-02-2006
11455,02-08-2005,2000,498,12-08-2005,1,15-02-2006
11456,02-08-2005,3638,322,07-08-2005,2,15-02-2006
11457,02-08-2005,1642,379,10-08-2005,2,15-02-2006
11458,02-08-2005,3514,575,04-08-2005,2,15-02-2006
11459,02-08-2005,3730,392,04-08-2005,2,15-02-2006
11460,02-08-2005,4113,403,08-08-2005,1,15-02-2006
11461,02-08-2005,4343,65,05-08-2005,1,15-02-2006
11462,02-08-2005,167,268,10-08-2005,1,15-02-2006
11463,02-08-2005,1944,138,08-08-2005,2,15-02-2006
11464,02-08-2005,538,577,03-08-2005,2,15-02-2006
11465,02-08-2005,2190,447,10-08-2005,1,15-02-2006
11466,02-08-2005,3363,556,06-08-2005,1,15-02-2006
11467,02-08-2005,246,117,09-08-2005,1,15-02-2006
11468,02-08-2005,3168,413,05-08-2005,2,15-02-2006
11469,02-08-2005,230,77,06-08-2005,1,15-02-2006
11470,02-08-2005,2379,346,05-08-2005,2,15-02-2006
11471,02-08-2005,3378,355,08-08-2005,1,15-02-2006
11472,02-08-2005,1829,410,11-08-2005,1,15-02-2006
11473,02-08-2005,620,536,09-08-2005,1,15-02-2006
11474,02-08-2005,574,214,05-08-2005,1,15-02-2006
11475,02-08-2005,3687,194,09-08-2005,2,15-02-2006
11476,02-08-2005,724,144,09-08-2005,1,15-02-2006
11477,02-08-2005,1671,47,07-08-2005,2,15-02-2006
11478,02-08-2005,3932,197,04-08-2005,1,15-02-2006
11479,02-08-2005,4077,237,12-08-2005,1,15-02-2006
11480,02-08-2005,4161,14,04-08-2005,2,15-02-2006
11481,02-08-2005,4028,234,09-08-2005,2,15-02-2006
11482,02-08-2005,1400,134,04-08-2005,1,15-02-2006
11483,02-08-2005,1586,45,11-08-2005,1,15-02-2006
11484,02-08-2005,330,165,04-08-2005,2,15-02-2006
11485,02-08-2005,1872,326,04-08-2005,2,15-02-2006
11486,02-08-2005,1610,236,09-08-2005,2,15-02-2006
11487,02-08-2005,734,239,08-08-2005,2,15-02-2006
11488,02-08-2005,2520,45,09-08-2005,2,15-02-2006
11489,02-08-2005,3001,474,04-08-2005,2,15-02-2006
11490,02-08-2005,1178,156,09-08-2005,1,15-02-2006
11491,02-08-2005,268,307,11-08-2005,2,15-02-2006
11492,02-08-2005,4037,349,09-08-2005,2,15-02-2006
11493,02-08-2005,3375,124,10-08-2005,2,15-02-2006
11494,02-08-2005,3994,579,09-08-2005,1,15-02-2006
11495,16-08-2005,1265,247,23-08-2005,1,15-02-2006
11496,14-02-2006,2047,155,,1,15-02-2006
11497,16-08-2005,436,12,21-08-2005,1,15-02-2006
11498,16-08-2005,487,482,25-08-2005,2,15-02-2006
11499,16-08-2005,3857,172,24-08-2005,2,15-02-2006
11500,16-08-2005,4003,584,24-08-2005,1,15-02-2006
11501,16-08-2005,2147,23,19-08-2005,2,15-02-2006
11502,16-08-2005,4470,11,19-08-2005,1,15-02-2006
11503,16-08-2005,1496,526,25-08-2005,1,15-02-2006
11504,16-08-2005,2132,350,18-08-2005,2,15-02-2006
11505,16-08-2005,3344,34,23-08-2005,2,15-02-2006
11506,16-08-2005,1529,565,22-08-2005,1,15-02-2006
11507,16-08-2005,4197,236,24-08-2005,2,15-02-2006
11508,16-08-2005,2688,19,25-08-2005,2,15-02-2006
11509,16-08-2005,2750,273,19-08-2005,1,15-02-2006
11510,16-08-2005,2997,400,25-08-2005,1,15-02-2006
11511,16-08-2005,2127,397,18-08-2005,1,15-02-2006
11512,16-08-2005,1248,373,26-08-2005,2,15-02-2006
11513,16-08-2005,4473,499,24-08-2005,2,15-02-2006
11514,16-08-2005,4240,423,23-08-2005,1,15-02-2006
11515,16-08-2005,1053,279,21-08-2005,1,15-02-2006
11516,16-08-2005,1860,90,17-08-2005,1,15-02-2006
11517,16-08-2005,4266,280,21-08-2005,1,15-02-2006
11518,16-08-2005,3297,407,17-08-2005,2,15-02-2006
11519,17-08-2005,1034,381,19-08-2005,2,15-02-2006
11520,17-08-2005,3536,119,26-08-2005,1,15-02-2006
11521,17-08-2005,463,229,21-08-2005,1,15-02-2006
11522,17-08-2005,2033,599,24-08-2005,1,15-02-2006
11523,17-08-2005,1329,421,24-08-2005,1,15-02-2006
11524,17-08-2005,317,533,23-08-2005,1,15-02-2006
11525,17-08-2005,1107,174,20-08-2005,1,15-02-2006
11526,17-08-2005,2419,572,18-08-2005,2,15-02-2006
11527,17-08-2005,162,264,22-08-2005,1,15-02-2006
11528,17-08-2005,893,14,22-08-2005,2,15-02-2006
11529,17-08-2005,3071,4,19-08-2005,2,15-02-2006
11530,17-08-2005,365,400,22-08-2005,1,15-02-2006
11531,17-08-2005,1817,278,20-08-2005,2,15-02-2006
11532,17-08-2005,1947,413,22-08-2005,2,15-02-2006
11533,17-08-2005,4252,264,22-08-2005,1,15-02-2006
11534,17-08-2005,2414,144,24-08-2005,1,15-02-2006
11535,17-08-2005,1649,356,24-08-2005,2,15-02-2006
11536,17-08-2005,2735,428,21-08-2005,1,15-02-2006
11537,17-08-2005,190,474,19-08-2005,2,15-02-2006
11538,17-08-2005,554,431,18-08-2005,2,15-02-2006
11539,17-08-2005,2064,264,19-08-2005,1,15-02-2006
11540,17-08-2005,3385,370,25-08-2005,1,15-02-2006
11541,14-02-2006,2026,335,,1,15-02-2006
11542,17-08-2005,2155,7,24-08-2005,2,15-02-2006
11543,17-08-2005,2860,238,25-08-2005,2,15-02-2006
11544,17-08-2005,836,439,22-08-2005,1,15-02-2006
11545,17-08-2005,3198,257,25-08-2005,1,15-02-2006
11546,17-08-2005,2522,24,18-08-2005,1,15-02-2006
11547,17-08-2005,737,114,20-08-2005,2,15-02-2006
11548,17-08-2005,480,323,22-08-2005,1,15-02-2006
11549,17-08-2005,945,402,19-08-2005,2,15-02-2006
11550,17-08-2005,2972,339,22-08-2005,1,15-02-2006
11551,17-08-2005,3356,168,18-08-2005,1,15-02-2006
11552,17-08-2005,1143,230,23-08-2005,1,15-02-2006
11553,17-08-2005,3317,360,24-08-2005,1,15-02-2006
11554,17-08-2005,2212,460,20-08-2005,2,15-02-2006
11555,17-08-2005,2569,372,18-08-2005,2,15-02-2006
11556,17-08-2005,373,9,18-08-2005,1,15-02-2006
11557,17-08-2005,2376,416,24-08-2005,1,15-02-2006
11558,17-08-2005,1681,403,19-08-2005,2,15-02-2006
11559,17-08-2005,1812,385,24-08-2005,1,15-02-2006
11560,17-08-2005,2316,320,18-08-2005,2,15-02-2006
11561,17-08-2005,189,149,23-08-2005,2,15-02-2006
11562,17-08-2005,2992,424,26-08-2005,1,15-02-2006
11563,14-02-2006,1545,83,,1,15-02-2006
11564,17-08-2005,2237,332,19-08-2005,1,15-02-2006
11565,17-08-2005,173,83,23-08-2005,2,15-02-2006
11566,17-08-2005,4020,520,20-08-2005,1,15-02-2006
11567,17-08-2005,567,558,24-08-2005,2,15-02-2006
11568,17-08-2005,183,342,18-08-2005,2,15-02-2006
11569,17-08-2005,2592,504,24-08-2005,2,15-02-2006
11570,17-08-2005,2466,343,24-08-2005,1,15-02-2006
11571,17-08-2005,203,296,17-08-2005,1,15-02-2006
11572,17-08-2005,3512,515,19-08-2005,2,15-02-2006
11573,17-08-2005,639,146,19-08-2005,2,15-02-2006
11574,17-08-2005,3596,277,18-08-2005,2,15-02-2006
11575,17-08-2005,1725,319,18-08-2005,1,15-02-2006
11576,17-08-2005,327,293,19-08-2005,1,15-02-2006
11577,14-02-2006,4106,219,,2,15-02-2006
11578,17-08-2005,192,590,26-08-2005,2,15-02-2006
11579,17-08-2005,4256,356,22-08-2005,1,15-02-2006
11580,17-08-2005,1346,436,21-08-2005,2,15-02-2006
11581,17-08-2005,1249,231,24-08-2005,2,15-02-2006
11582,17-08-2005,2115,339,24-08-2005,1,15-02-2006
11583,17-08-2005,133,542,20-08-2005,2,15-02-2006
11584,17-08-2005,3906,479,22-08-2005,2,15-02-2006
11585,17-08-2005,753,297,20-08-2005,2,15-02-2006
11586,17-08-2005,3140,465,26-08-2005,1,15-02-2006
11587,17-08-2005,1319,156,25-08-2005,2,15-02-2006
11588,17-08-2005,2480,565,22-08-2005,1,15-02-2006
11589,17-08-2005,3480,554,25-08-2005,1,15-02-2006
11590,17-08-2005,3600,491,20-08-2005,1,15-02-2006
11591,17-08-2005,1670,6,23-08-2005,1,15-02-2006
11592,17-08-2005,720,383,19-08-2005,1,15-02-2006
11593,14-02-2006,817,99,,1,15-02-2006
11594,17-08-2005,319,198,22-08-2005,2,15-02-2006
11595,17-08-2005,466,350,26-08-2005,1,15-02-2006
11596,17-08-2005,1674,290,26-08-2005,1,15-02-2006
11597,17-08-2005,4073,272,26-08-2005,1,15-02-2006
11598,17-08-2005,1949,319,22-08-2005,2,15-02-2006
11599,17-08-2005,3749,112,25-08-2005,2,15-02-2006
11600,17-08-2005,1978,400,23-08-2005,1,15-02-2006
11601,17-08-2005,1098,471,20-08-2005,2,15-02-2006
11602,17-08-2005,2082,391,19-08-2005,1,15-02-2006
11603,17-08-2005,3910,406,18-08-2005,1,15-02-2006
11604,17-08-2005,1820,388,19-08-2005,2,15-02-2006
11605,17-08-2005,1292,455,24-08-2005,2,15-02-2006
11606,17-08-2005,4138,499,18-08-2005,1,15-02-2006
11607,17-08-2005,4345,242,20-08-2005,1,15-02-2006
11608,17-08-2005,1673,448,25-08-2005,2,15-02-2006
11609,17-08-2005,351,73,25-08-2005,2,15-02-2006
11610,17-08-2005,3048,275,20-08-2005,1,15-02-2006
11611,14-02-2006,1857,192,,2,15-02-2006
11612,17-08-2005,375,526,20-08-2005,1,15-02-2006
11613,17-08-2005,2486,126,25-08-2005,2,15-02-2006
11614,17-08-2005,805,2,20-08-2005,1,15-02-2006
11615,17-08-2005,4331,436,23-08-2005,2,15-02-2006
11616,17-08-2005,2588,36,20-08-2005,2,15-02-2006
11617,17-08-2005,1898,324,18-08-2005,1,15-02-2006
11618,17-08-2005,954,175,23-08-2005,1,15-02-2006
11619,17-08-2005,3652,374,22-08-2005,1,15-02-2006
11620,17-08-2005,3801,502,17-08-2005,1,15-02-2006
11621,17-08-2005,3708,216,26-08-2005,1,15-02-2006
11622,17-08-2005,499,220,24-08-2005,1,15-02-2006
11623,17-08-2005,759,163,19-08-2005,2,15-02-2006
11624,17-08-2005,606,527,18-08-2005,1,15-02-2006
11625,17-08-2005,712,521,25-08-2005,2,15-02-2006
11626,17-08-2005,4279,266,23-08-2005,1,15-02-2006
11627,17-08-2005,3945,168,26-08-2005,2,15-02-2006
11628,17-08-2005,3656,256,25-08-2005,2,15-02-2006
11629,17-08-2005,786,299,26-08-2005,2,15-02-2006
11630,17-08-2005,688,72,19-08-2005,2,15-02-2006
11631,17-08-2005,59,168,24-08-2005,2,15-02-2006
11632,17-08-2005,2551,238,22-08-2005,1,15-02-2006
11633,17-08-2005,1706,468,20-08-2005,1,15-02-2006
11634,17-08-2005,2576,206,21-08-2005,1,15-02-2006
11635,17-08-2005,2642,98,21-08-2005,2,15-02-2006
11636,17-08-2005,791,276,24-08-2005,2,15-02-2006
11637,17-08-2005,479,283,18-08-2005,1,15-02-2006
11638,17-08-2005,3421,152,25-08-2005,2,15-02-2006
11639,17-08-2005,3985,462,25-08-2005,2,15-02-2006
11640,17-08-2005,1718,501,21-08-2005,2,15-02-2006
11641,17-08-2005,2717,79,20-08-2005,1,15-02-2006
11642,17-08-2005,3790,25,18-08-2005,2,15-02-2006
11643,17-08-2005,1378,197,24-08-2005,1,15-02-2006
11644,17-08-2005,1760,438,24-08-2005,1,15-02-2006
11645,17-08-2005,4261,35,25-08-2005,1,15-02-2006
11646,14-02-2006,478,11,,2,15-02-2006
11647,17-08-2005,3016,110,23-08-2005,2,15-02-2006
11648,17-08-2005,3362,465,26-08-2005,2,15-02-2006
11649,17-08-2005,3222,217,20-08-2005,2,15-02-2006
11650,17-08-2005,3979,418,22-08-2005,2,15-02-2006
11651,17-08-2005,3681,143,24-08-2005,2,15-02-2006
11652,14-02-2006,1622,597,,2,15-02-2006
11653,17-08-2005,4475,358,24-08-2005,2,15-02-2006
11654,17-08-2005,1048,218,18-08-2005,2,15-02-2006
11655,17-08-2005,1699,113,26-08-2005,1,15-02-2006
11656,17-08-2005,1451,56,25-08-2005,1,15-02-2006
11657,14-02-2006,3043,53,,2,15-02-2006
11658,17-08-2005,2008,422,24-08-2005,2,15-02-2006
11659,17-08-2005,2881,112,22-08-2005,1,15-02-2006
11660,17-08-2005,4081,525,23-08-2005,1,15-02-2006
11661,17-08-2005,1008,27,25-08-2005,1,15-02-2006
11662,17-08-2005,2730,177,26-08-2005,2,15-02-2006
11663,17-08-2005,3798,373,25-08-2005,1,15-02-2006
11664,17-08-2005,1343,433,18-08-2005,1,15-02-2006
11665,17-08-2005,334,254,23-08-2005,1,15-02-2006
11666,17-08-2005,250,531,19-08-2005,2,15-02-2006
11667,17-08-2005,1516,582,26-08-2005,1,15-02-2006
11668,17-08-2005,2162,249,20-08-2005,1,15-02-2006
11669,17-08-2005,3224,487,22-08-2005,1,15-02-2006
11670,17-08-2005,4437,286,19-08-2005,1,15-02-2006
11671,17-08-2005,3569,338,20-08-2005,1,15-02-2006
11672,14-02-2006,3947,521,,2,15-02-2006
11673,17-08-2005,823,303,21-08-2005,2,15-02-2006
11674,17-08-2005,582,306,24-08-2005,2,15-02-2006
11675,17-08-2005,1322,514,21-08-2005,1,15-02-2006
11676,14-02-2006,4496,216,,2,15-02-2006
11677,17-08-2005,2206,407,20-08-2005,2,15-02-2006
11678,17-08-2005,3511,176,21-08-2005,2,15-02-2006
11679,17-08-2005,3337,72,21-08-2005,1,15-02-2006
11680,17-08-2005,4538,221,23-08-2005,1,15-02-2006
11681,17-08-2005,1260,543,26-08-2005,2,15-02-2006
11682,17-08-2005,2544,387,18-08-2005,1,15-02-2006
11683,17-08-2005,2603,66,26-08-2005,1,15-02-2006
11684,17-08-2005,4277,517,22-08-2005,2,15-02-2006
11685,17-08-2005,3552,51,22-08-2005,2,15-02-2006
11686,17-08-2005,1393,392,21-08-2005,2,15-02-2006
11687,17-08-2005,1977,169,23-08-2005,1,15-02-2006
11688,17-08-2005,2229,82,25-08-2005,1,15-02-2006
11689,17-08-2005,2390,419,26-08-2005,1,15-02-2006
11690,17-08-2005,3934,267,24-08-2005,1,15-02-2006
11691,17-08-2005,2529,515,24-08-2005,1,15-02-2006
11692,17-08-2005,1222,350,24-08-2005,2,15-02-2006
11693,17-08-2005,793,221,24-08-2005,2,15-02-2006
11694,17-08-2005,3540,410,24-08-2005,1,15-02-2006
11695,17-08-2005,1110,386,21-08-2005,1,15-02-2006
11696,17-08-2005,3816,522,21-08-2005,2,15-02-2006
11697,17-08-2005,383,329,19-08-2005,1,15-02-2006
11698,17-08-2005,3946,353,19-08-2005,1,15-02-2006
11699,17-08-2005,3997,339,26-08-2005,1,15-02-2006
11700,17-08-2005,2365,104,18-08-2005,2,15-02-2006
11701,17-08-2005,993,34,19-08-2005,2,15-02-2006
11702,17-08-2005,3286,526,24-08-2005,1,15-02-2006
11703,17-08-2005,1692,279,20-08-2005,2,15-02-2006
11704,17-08-2005,1099,135,25-08-2005,1,15-02-2006
11705,17-08-2005,4242,489,18-08-2005,1,15-02-2006
11706,17-08-2005,4234,414,18-08-2005,2,15-02-2006
11707,17-08-2005,1030,581,24-08-2005,1,15-02-2006
11708,17-08-2005,76,582,22-08-2005,1,15-02-2006
11709,14-02-2006,1720,330,,1,15-02-2006
11710,17-08-2005,613,553,19-08-2005,2,15-02-2006
11711,17-08-2005,1503,470,18-08-2005,1,15-02-2006
11712,17-08-2005,3607,203,21-08-2005,2,15-02-2006
11713,17-08-2005,1919,590,25-08-2005,1,15-02-2006
11714,17-08-2005,17,151,18-08-2005,1,15-02-2006
11715,17-08-2005,1615,452,25-08-2005,1,15-02-2006
11716,17-08-2005,3054,287,21-08-2005,1,15-02-2006
11717,17-08-2005,1371,566,20-08-2005,2,15-02-2006
11718,17-08-2005,3673,555,23-08-2005,2,15-02-2006
11719,17-08-2005,2054,338,23-08-2005,1,15-02-2006
11720,17-08-2005,1707,121,26-08-2005,2,15-02-2006
11721,17-08-2005,1923,46,18-08-2005,1,15-02-2006
11722,17-08-2005,2430,321,22-08-2005,2,15-02-2006
11723,17-08-2005,1665,341,22-08-2005,1,15-02-2006
11724,17-08-2005,4484,207,25-08-2005,2,15-02-2006
11725,17-08-2005,519,45,18-08-2005,1,15-02-2006
11726,17-08-2005,4438,266,22-08-2005,1,15-02-2006
11727,17-08-2005,98,6,19-08-2005,1,15-02-2006
11728,17-08-2005,726,444,18-08-2005,1,15-02-2006
11729,17-08-2005,2819,215,22-08-2005,1,15-02-2006
11730,17-08-2005,3817,98,22-08-2005,2,15-02-2006
11731,17-08-2005,917,52,24-08-2005,2,15-02-2006
11732,17-08-2005,460,137,23-08-2005,2,15-02-2006
11733,17-08-2005,439,251,21-08-2005,2,15-02-2006
11734,17-08-2005,4063,337,25-08-2005,2,15-02-2006
11735,17-08-2005,2555,452,26-08-2005,1,15-02-2006
11736,17-08-2005,4217,535,26-08-2005,1,15-02-2006
11737,17-08-2005,4128,549,19-08-2005,1,15-02-2006
11738,17-08-2005,3042,347,26-08-2005,1,15-02-2006
11739,14-02-2006,4568,373,,2,15-02-2006
11740,17-08-2005,2441,27,24-08-2005,2,15-02-2006
11741,17-08-2005,1819,473,20-08-2005,1,15-02-2006
11742,17-08-2005,596,470,23-08-2005,2,15-02-2006
11743,17-08-2005,294,336,22-08-2005,2,15-02-2006
11744,17-08-2005,297,26,25-08-2005,1,15-02-2006
11745,17-08-2005,4018,240,26-08-2005,2,15-02-2006
11746,17-08-2005,4571,299,25-08-2005,2,15-02-2006
11747,17-08-2005,1041,555,19-08-2005,2,15-02-2006
11748,17-08-2005,1175,595,21-08-2005,2,15-02-2006
11749,17-08-2005,4141,567,19-08-2005,2,15-02-2006
11750,17-08-2005,665,190,23-08-2005,2,15-02-2006
11751,17-08-2005,3309,51,26-08-2005,1,15-02-2006
11752,17-08-2005,1833,481,18-08-2005,1,15-02-2006
11753,17-08-2005,2599,43,25-08-2005,2,15-02-2006
11754,14-02-2006,3747,163,,2,15-02-2006
11755,17-08-2005,3457,513,23-08-2005,2,15-02-2006
